date,year,month,day,dayofweek,is_weekend,season,city,region,latitude,longitude,elevation,tmin,tmax,tavg,prcp,wspd,humidity,pressure,dew_point,cloud_cover,visibility,temp_range,is_hot_day,is_cold_day,rainfall_intensity,wind_category
7/30/2014,2014,7,30,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.4,32.6,28.6,0,9.4,69,1002.1,21.9,30,,8.200000000000003,0,0,none,windy
7/31/2014,2014,7,31,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.2,32.9,29.3,0.3,9.3,71,1001.7,23.2,48,,7.699999999999999,0,0,light,windy
8/1/2014,2014,8,1,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,24,31.1,27.4,6.4,8.4,78,1001.1,23,80,,7.100000000000001,0,0,moderate,windy
8/2/2014,2014,8,2,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,24,33.1,28.5,1.7,6.5,74,998.9,23,44,,9.100000000000001,0,0,light,windy
8/3/2014,2014,8,3,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.3,35.1,30.2,0.2,8.9,67,996,22.8,19,,9.8,0,0,light,windy
8/4/2014,2014,8,4,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.9,37,31.4,0,9.4,58,995.3,21.1,9,,11.100000000000001,0,0,none,windy
8/5/2014,2014,8,5,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.2,34.9,29.8,1.2,13.5,70,998.2,23.3,27,,8.7,0,0,light,windy
8/6/2014,2014,8,6,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,25,36.4,30.8,0.4,6.4,64,998.3,22.4,22,,11.399999999999999,0,0,light,windy
8/7/2014,2014,8,7,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.5,34.1,29.9,1.6,14.8,70,998.2,23.7,31,,7.600000000000001,0,0,light,windy
8/8/2014,2014,8,8,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.8,29.6,26.4,13.7,10.6,82,1000.3,22.9,72,,5.800000000000001,0,0,heavy,windy
8/9/2014,2014,8,9,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,24.6,32,28,0.7,8.4,76,1002.6,23.1,38,,7.399999999999999,0,0,light,windy
8/10/2014,2014,8,10,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.7,34.6,29.4,0,6.8,67,1001.8,22,6,,10.900000000000002,0,0,none,windy
8/11/2014,2014,8,11,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.9,34.6,30.3,0.5,8.9,64,1000.8,22.5,23,,8.700000000000003,0,0,light,windy
8/12/2014,2014,8,12,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.9,34.2,29.5,2.9,11.3,69,1000,23.1,34,,8.300000000000004,0,0,moderate,windy
8/13/2014,2014,8,13,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,25.1,34,29.9,1.5,8.9,67,998.6,22.8,27,,8.899999999999999,0,0,light,windy
8/14/2014,2014,8,14,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,26.3,34.1,29.8,1.7,9.4,70,996.9,23.4,30,,7.800000000000001,0,0,light,windy
8/15/2014,2014,8,15,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.6,33,26.7,26.1,16.1,79,998,22.7,62,,9.399999999999999,0,0,heavy,windy
8/16/2014,2014,8,16,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,19.9,23.9,22.2,161,17.3,89,1004.4,20.2,99,,4,0,0,heavy,windy
8/17/2014,2014,8,17,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,19,30.1,24.4,2.5,7.8,74,1005.3,18.9,21,,11.100000000000001,0,0,moderate,windy
8/18/2014,2014,8,18,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,20.4,32.5,26.7,0,10.8,69,1006.4,19.9,1,,12.100000000000001,0,0,none,windy
8/19/2014,2014,8,19,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,20.6,32.9,27.2,0,7.2,71,1006.5,21.1,0,,12.299999999999997,0,0,none,windy
8/20/2014,2014,8,20,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,21.8,33.3,27.7,0,8.9,74,1003.9,22.2,6,,11.499999999999996,0,0,none,windy
8/21/2014,2014,8,21,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.8,32.7,28.2,0.2,11.3,76,1001.9,23.2,21,,8.900000000000002,0,0,light,windy
8/22/2014,2014,8,22,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23,31,26.8,6.1,10.1,77,1003.4,22.3,37,,8,0,0,moderate,windy
8/23/2014,2014,8,23,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,23,30.2,26.5,1.6,7.8,76,1005.6,21.8,30,,7.199999999999999,0,0,light,windy
8/24/2014,2014,8,24,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,22.7,31.7,27.2,0.3,6.2,73,1004.7,21.8,15,,9,0,0,light,windy
8/25/2014,2014,8,25,0,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,22.6,32,27.5,0.3,6.6,72,1004.6,21.5,22,,9.399999999999999,0,0,light,windy
8/26/2014,2014,8,26,1,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,23.2,31.8,27.2,0.2,11.2,70,1004,20.9,29,,8.600000000000001,0,0,light,windy
8/27/2014,2014,8,27,2,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,22.4,32,27.2,0,8.4,66,1003.1,19.8,74,,9.600000000000001,0,0,none,windy
8/28/2014,2014,8,28,3,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,20.6,31.8,26.2,0.3,8.2,68,1005.3,19.3,50,,11.2,0,0,light,windy
8/29/2014,2014,8,29,4,0,Summer,Islamabad,Punjab,33.6844,73.0479,540,20.7,32.4,26.9,0,6.2,65,1005.2,18.8,9,,11.7,0,0,none,windy
8/30/2014,2014,8,30,5,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,21.2,33,27.3,0.3,5.8,61,1004.5,18.4,17,,11.8,0,0,light,windy
8/31/2014,2014,8,31,6,1,Summer,Islamabad,Punjab,33.6844,73.0479,540,21.9,33.4,27.8,0,6.5,62,1002.5,19.2,17,,11.5,0,0,none,windy
9/1/2014,2014,9,1,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,24,31.1,27.4,0,9.5,66,1004.3,20.3,34,,7.100000000000001,0,0,none,windy
9/2/2014,2014,9,2,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,22.6,31.3,26.6,6,9.7,76,1006.1,21.6,48,,8.7,0,0,moderate,windy
9/3/2014,2014,9,3,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.8,26.6,24.2,24.9,11.8,82,1006,20.8,92,,4.800000000000001,0,0,heavy,windy
9/4/2014,2014,9,4,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,19.7,22.2,21.2,105.6,21.4,84,1002.5,18.5,99,,2.5,0,0,heavy,windy
9/5/2014,2014,9,5,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,19.7,22.2,20.8,135.5,14.5,86,1000.9,18.4,100,,2.5,0,0,heavy,windy
9/6/2014,2014,9,6,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.5,27.5,23.4,40.5,15.1,82,1002.5,19.9,62,,7,0,0,heavy,windy
9/7/2014,2014,9,7,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.5,30.6,25.4,0.3,5.9,81,1006,21.6,16,,10.100000000000001,0,0,light,windy
9/8/2014,2014,9,8,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.1,31.5,26.2,0,5.9,77,1005.9,21.5,8,,10.399999999999999,0,0,none,windy
9/9/2014,2014,9,9,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.6,30.9,26.2,0,5.2,78,1004.4,21.7,10,,9.299999999999997,0,0,none,windy
9/10/2014,2014,9,10,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.4,30.8,26,0.5,7.1,77,1004.4,21.4,9,,9.400000000000002,0,0,light,windy
9/11/2014,2014,9,11,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,22.2,29.9,26.1,0,8.4,76,1005.8,21.3,16,,7.699999999999999,0,0,none,windy
9/12/2014,2014,9,12,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.8,28.1,24.4,6.8,10.8,81,1007,20.9,44,,7.300000000000001,0,0,moderate,windy
9/13/2014,2014,9,13,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.6,29.3,24.7,0.5,7.1,79,1005.5,20.5,14,,8.7,0,0,light,windy
9/14/2014,2014,9,14,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.4,29.1,24.8,0.2,7.9,79,1006,20.8,24,,7.700000000000003,0,0,light,windy
9/15/2014,2014,9,15,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,19.5,29.6,24.6,0,6.4,75,1006.1,19.5,5,,10.100000000000001,0,0,none,windy
9/16/2014,2014,9,16,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,18.8,30.2,24.7,0,5.9,77,1004.2,19.9,2,,11.399999999999999,0,0,none,windy
9/17/2014,2014,9,17,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,19.7,30.7,25.2,0,6.1,78,1003.2,20.7,18,,11,0,0,none,windy
9/18/2014,2014,9,18,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.8,31.6,26.2,0,6.6,77,1004.6,21.5,4,,10.8,0,0,none,windy
9/19/2014,2014,9,19,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,22.3,31.5,26.9,0,6.5,79,1005,22.6,5,,9.2,0,0,none,windy
9/20/2014,2014,9,20,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,23,31.2,26.3,0.7,13.5,77,1004.1,21.8,21,,8.2,0,0,light,windy
9/21/2014,2014,9,21,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.4,30.6,26,0,9.4,73,1005.1,20.3,3,,9.200000000000003,0,0,none,windy
9/22/2014,2014,9,22,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,19.9,31,25.6,0,8,76,1005.6,20.6,1,,11.100000000000001,0,0,none,windy
9/23/2014,2014,9,23,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21,31.3,26.2,0,9.2,75,1004.9,21,2,,10.3,0,0,none,windy
9/24/2014,2014,9,24,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,22.5,29.7,25.6,1.5,13.9,75,1006.4,20.8,34,,7.199999999999999,0,0,light,windy
9/25/2014,2014,9,25,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,19.9,28.8,24,5.5,10.5,75,1008.8,18.9,40,,8.900000000000002,0,0,moderate,windy
9/26/2014,2014,9,26,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,18.8,29.7,24.3,0,8.9,70,1009.1,18,2,,10.899999999999999,0,0,none,windy
9/27/2014,2014,9,27,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,19.6,30,24.9,0,6.9,72,1009.9,19.2,23,,10.399999999999999,0,0,none,windy
9/28/2014,2014,9,28,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.2,29.9,25.2,0.2,9,75,1010.5,20.2,14,,9.7,0,0,light,windy
9/29/2014,2014,9,29,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.8,29.7,25.4,0.2,7.5,74,1010.1,20.2,20,,8.899999999999999,0,0,light,windy
9/30/2014,2014,9,30,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.2,29.1,24.9,0.5,7.9,76,1010.5,20.2,23,,7.900000000000002,0,0,light,windy
10/1/2014,2014,10,1,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.1,28.8,24.7,0,8.7,76,1011.9,20.1,19,,7.699999999999999,0,0,none,windy
10/2/2014,2014,10,2,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.5,29.1,25.1,0.3,7.3,82,1011.5,21.5,32,,7.600000000000001,0,0,light,windy
10/3/2014,2014,10,3,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.7,29.9,25.7,1.2,7.1,80,1009.4,21.8,26,,8.2,0,0,light,windy
10/4/2014,2014,10,4,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.6,29.9,25.6,1.7,8,79,1010.3,21.4,29,,8.299999999999997,0,0,light,windy
10/5/2014,2014,10,5,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,21.1,29.5,25.1,0,7.2,77,1012.2,20.6,27,,8.399999999999999,0,0,none,windy
10/6/2014,2014,10,6,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,20.8,30.1,24.9,0.5,11.6,73,1012.9,19.3,48,,9.3,0,0,light,windy
10/7/2014,2014,10,7,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,18.5,28.2,22.3,4,16.1,80,1011,18.4,46,,9.7,0,0,moderate,windy
10/8/2014,2014,10,8,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,18.3,25,20.7,7.8,9.8,79,1013,16.6,48,,6.699999999999999,0,0,heavy,windy
10/9/2014,2014,10,9,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,15.9,27.8,21.6,0,7.6,65,1012.9,14.1,11,,11.9,0,0,none,windy
10/10/2014,2014,10,10,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,14.8,28.5,21.3,0.4,8,58,1010.6,11.9,21,,13.7,0,0,light,windy
10/11/2014,2014,10,11,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,14.1,28.3,20.8,0,8,61,1010,12,21,,14.200000000000001,0,0,none,windy
10/12/2014,2014,10,12,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,14.2,28.8,20.9,0,10.1,59,1010.9,11.6,26,,14.600000000000001,0,0,none,windy
10/13/2014,2014,10,13,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,16.3,20.2,17.8,0.3,21.9,70,1014,12.1,79,,3.8999999999999986,0,0,light,windy
10/14/2014,2014,10,14,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,14.6,19.5,16.9,1.3,12,75,1013.7,12.4,71,,4.9,0,0,light,windy
10/15/2014,2014,10,15,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,11.3,22.6,17.3,0,7.2,74,1016.5,12.2,15,,11.3,0,0,none,windy
10/16/2014,2014,10,16,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,12,25,18.4,0,5.9,70,1015.4,12,5,,13,0,0,none,windy
10/17/2014,2014,10,17,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,12.7,25.7,18.8,0,8,70,1015.1,12.4,4,,13,0,0,none,windy
10/18/2014,2014,10,18,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,13.2,26.3,19.3,0,8.1,67,1014.1,12.3,14,,13.100000000000001,0,0,none,windy
10/19/2014,2014,10,19,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,13.5,25.7,19.7,0,10,64,1013.5,12.3,54,,12.2,0,0,none,windy
10/20/2014,2014,10,20,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,16.4,25.8,20.5,0.2,10,62,1014.4,12.5,22,,9.400000000000002,0,0,light,windy
10/21/2014,2014,10,21,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,14,27,20.2,0,7.2,66,1015.5,12.9,0,,13,0,0,none,windy
10/22/2014,2014,10,22,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,13.8,26.8,20,0,7.3,69,1016.6,13.3,4,,13,0,0,none,windy
10/23/2014,2014,10,23,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,14.5,26.9,20.5,0,8.1,74,1014.4,15.1,41,,12.399999999999999,0,0,none,windy
10/24/2014,2014,10,24,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,16.1,25,20.1,1.2,12.5,75,1014.4,15.2,58,,8.899999999999999,0,0,light,windy
10/25/2014,2014,10,25,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,13.2,26.3,19.3,0,8.3,69,1013.6,12.5,10,,13.100000000000001,0,0,none,windy
10/26/2014,2014,10,26,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,14.1,26.3,19.6,0,9.2,63,1016.6,11.8,15,,12.200000000000001,0,0,none,windy
10/27/2014,2014,10,27,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,13.4,26.2,19.3,0,9.8,70,1015.4,13.1,21,,12.799999999999999,0,0,none,windy
10/28/2014,2014,10,28,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,14.4,23.1,18,5,8.6,78,1014.4,13.9,54,,8.700000000000001,0,0,moderate,windy
10/29/2014,2014,10,29,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,13.1,23.5,17.7,1.1,9.5,72,1015.3,11.9,24,,10.4,0,0,light,windy
10/30/2014,2014,10,30,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,11.6,23.9,17.2,0,8.5,64,1014.6,9.6,4,,12.299999999999999,0,0,none,windy
10/31/2014,2014,10,31,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,10.8,24.5,16.9,0,8.7,58,1015.5,7.7,26,,13.7,0,0,none,windy
11/1/2014,2014,11,1,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,9.7,24,16.3,0,9.5,59,1015.3,7.3,10,,14.3,0,0,none,windy
11/2/2014,2014,11,2,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,10,23.7,16.9,0,9.1,59,1015.5,8.3,74,,13.7,0,0,none,windy
11/3/2014,2014,11,3,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,13.1,22,17.2,0,8.7,61,1016.1,9.4,89,,8.9,0,0,none,windy
11/4/2014,2014,11,4,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,13.8,22.9,17.7,0,8,63,1014.7,10.2,27,,9.099999999999998,0,0,none,windy
11/5/2014,2014,11,5,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,11.2,24.2,17.3,0,9.1,65,1014.9,9.9,15,,13,0,0,none,windy
11/6/2014,2014,11,6,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,13.1,23.7,17.3,0,9.3,66,1012.6,10.5,52,,10.6,0,0,none,windy
11/7/2014,2014,11,7,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,13.4,20.9,16.7,7.4,14.5,82,1014.6,13.4,64,,7.499999999999998,0,0,moderate,windy
11/8/2014,2014,11,8,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,11.8,21.6,15.8,0,11.7,65,1018.1,8.8,2,,9.8,0,0,none,windy
11/9/2014,2014,11,9,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,10.1,22.1,15.3,0,12,54,1018.6,5.5,0,,12.000000000000002,0,0,none,windy
11/10/2014,2014,11,10,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,8.2,22.7,14.9,0,10.5,53,1015.8,4.6,1,,14.5,0,0,none,windy
11/11/2014,2014,11,11,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6.4,22.7,14,0,8,60,1014.9,5.3,0,,16.299999999999997,0,0,none,windy
11/12/2014,2014,11,12,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6.1,22.7,13.8,0,9.6,60,1016.8,5.2,0,,16.6,0,0,none,windy
11/13/2014,2014,11,13,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6,22.4,13.5,0,8.4,60,1016.9,4.9,15,,16.4,0,0,none,windy
11/14/2014,2014,11,14,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6.6,22.2,13.6,0,10.4,58,1017,4.8,15,,15.6,0,0,none,windy
11/15/2014,2014,11,15,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6.8,21.9,13.5,0,9.4,59,1014.9,4.8,4,,15.099999999999998,0,0,none,windy
11/16/2014,2014,11,16,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6.9,22.2,13.6,0,9.9,62,1015.7,5.7,0,,15.299999999999999,0,0,none,windy
11/17/2014,2014,11,17,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6.7,22.4,13.7,0,9.1,62,1016,5.7,7,,15.7,0,0,none,windy
11/18/2014,2014,11,18,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6.7,22.4,13.8,0,7.2,64,1016.9,6.1,21,,15.7,0,0,none,windy
11/19/2014,2014,11,19,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6.6,22.1,13.4,0,7.6,68,1017.3,6.8,0,,15.500000000000002,0,0,none,windy
11/20/2014,2014,11,20,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6.7,21.6,13.3,0,6.1,68,1015.4,6.8,0,,14.900000000000002,0,0,none,windy
11/21/2014,2014,11,21,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6.3,21.8,13.1,0,9.4,67,1014.8,6.2,18,,15.5,0,0,none,windy
11/22/2014,2014,11,22,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6,21,13,0,6.6,66,1013.9,5.9,9,,15,0,0,none,windy
11/23/2014,2014,11,23,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6.1,20.7,12.6,0,10.8,63,1016.1,4.8,0,,14.6,0,0,none,windy
11/24/2014,2014,11,24,0,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,5.8,19.7,12.5,0,9,63,1015.8,4.9,52,,13.899999999999999,0,0,none,windy
11/25/2014,2014,11,25,1,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6,20.9,12.6,0,6.6,67,1016,5.9,9,,14.899999999999999,0,0,none,windy
11/26/2014,2014,11,26,2,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,6.9,21.6,13.3,0,8.5,66,1011.6,6.2,12,,14.700000000000001,0,0,none,windy
11/27/2014,2014,11,27,3,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,8.5,19.8,13.7,0,10.6,68,1012.1,7.5,47,,11.3,0,0,none,windy
11/28/2014,2014,11,28,4,0,Autumn,Islamabad,Punjab,33.6844,73.0479,540,7.8,21.2,14.1,0,10.5,62,1014.1,6.6,15,,13.399999999999999,0,0,none,windy
11/29/2014,2014,11,29,5,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,8.9,22,14.7,0,10.7,59,1014.6,6.3,30,,13.1,0,0,none,windy
11/30/2014,2014,11,30,6,1,Autumn,Islamabad,Punjab,33.6844,73.0479,540,9.4,21.4,14.5,0,9.2,59,1015.5,6,14,,11.999999999999998,0,0,none,windy
12/1/2014,2014,12,1,0,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,7.9,21.4,13.9,0,13.8,57,1016.3,4.9,0,,13.499999999999998,0,0,none,windy
12/2/2014,2014,12,2,1,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,7.3,21.4,13.5,0,11.6,58,1014.8,4.7,0,,14.099999999999998,0,0,none,windy
12/3/2014,2014,12,3,2,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,6.5,21.6,13,0,10.3,60,1015.2,4.6,0,,15.100000000000001,0,0,none,windy
12/4/2014,2014,12,4,3,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,5.8,21.5,12.9,0,7.6,63,1015.9,5.1,3,,15.7,0,0,none,windy
12/5/2014,2014,12,5,4,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,6.6,21.1,12.7,0,10,62,1018.2,4.9,0,,14.500000000000002,0,0,none,windy
12/6/2014,2014,12,6,5,1,Winter,Islamabad,Punjab,33.6844,73.0479,540,5.9,20,12,0,10.8,60,1017.9,3.6,1,,14.1,0,0,none,windy
12/7/2014,2014,12,7,6,1,Winter,Islamabad,Punjab,33.6844,73.0479,540,4.9,20,11.6,0,9.2,58,1015.7,2.6,14,,15.1,0,0,none,windy
12/8/2014,2014,12,8,0,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,7.4,17.9,11.5,0,10.5,46,1015,-0.4,1,,10.499999999999998,0,0,none,windy
12/9/2014,2014,12,9,1,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,6,18.9,11.3,0,9.4,52,1017.1,1.4,1,,12.899999999999999,0,0,none,windy
12/10/2014,2014,12,10,2,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,3.8,17.9,10,0,9.1,64,1018,2.5,1,,14.099999999999998,0,0,none,windy
12/11/2014,2014,12,11,3,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,2.7,17.8,9.6,0,10.2,61,1018,1.4,46,,15.100000000000001,0,0,none,windy
12/12/2014,2014,12,12,4,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,4.5,18.1,10.5,0,8.4,57,1017.5,1.6,91,,13.600000000000001,0,0,none,windy
12/13/2014,2014,12,13,5,1,Winter,Islamabad,Punjab,33.6844,73.0479,540,6.9,16.9,11.5,0,7.7,55,1017,2.5,96,,9.999999999999998,0,0,none,windy
12/14/2014,2014,12,14,6,1,Winter,Islamabad,Punjab,33.6844,73.0479,540,6.1,16.2,10.7,0,7.6,74,1018.1,5.9,33,,10.1,0,0,none,windy
12/15/2014,2014,12,15,0,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,3.6,15.1,9,0,7.9,76,1020,4.3,11,,11.5,0,0,none,windy
12/16/2014,2014,12,16,1,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,2.5,15.8,8.6,0,7.6,70,1021.3,2.7,0,,13.3,0,0,none,windy
12/17/2014,2014,12,17,2,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,2.5,16.1,9.1,0,7.8,67,1020.7,2.6,0,,13.600000000000001,0,0,none,windy
12/18/2014,2014,12,18,3,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,2.4,16.7,9.5,0,7.9,71,1020.2,4.2,0,,14.299999999999999,0,0,none,windy
12/19/2014,2014,12,19,4,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,5,16,9.5,0,7.5,76,1022.3,5.3,5,,11,0,0,none,windy
12/20/2014,2014,12,20,5,1,Winter,Islamabad,Punjab,33.6844,73.0479,540,4.2,16.1,9.3,0,8.4,74,1019.3,4.3,56,,11.900000000000002,0,0,none,windy
12/21/2014,2014,12,21,6,1,Winter,Islamabad,Punjab,33.6844,73.0479,540,3.3,16.1,9.1,0,8.4,72,1016.8,3.8,80,,12.8,0,0,none,windy
12/22/2014,2014,12,22,0,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,5.8,14.4,9.8,0,5.9,74,1016.3,5.1,96,,8.600000000000001,0,0,none,windy
12/23/2014,2014,12,23,1,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,6,16.3,10.5,0,5.6,73,1017.4,5.5,52,,10.3,0,0,none,windy
12/24/2014,2014,12,24,2,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,4.1,16.9,9.6,0,7.9,72,1020,4.2,56,,12.799999999999999,0,0,none,windy
12/25/2014,2014,12,25,3,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,3.3,16.9,9.3,0,8.7,69,1019.2,3.2,4,,13.599999999999998,0,0,none,windy
12/26/2014,2014,12,26,4,0,Winter,Islamabad,Punjab,33.6844,73.0479,540,4.4,16.5,9.9,0,16.8,55,1017.6,0.6,0,,12.1,0,0,none,windy
